ID,STORE,NAME,YEAR,VALUE,DESC
853,BK,Wii,2008,9.00,"Kids Meal de Burger King (2008) - Wii, conjunto de juguetes."
854,BK,Monster Jam/ Cabbage Patch Kids,2009,9.00,"Kids Meal de Burger King (2009) - Monster Jam/ Cabbage Patch Kids, conjunto de juguetes."
855,BK,The Pink Panther 2,2009,9.00,"Kids Meal de Burger King (2009) - The Pink Panther 2, conjunto de juguetes."
856,BK,Nickelodeon's  Kids Choice Awards,2009,9.00,"Kids Meal de Burger King (2009) - Nickelodeon's Kids Choice Awards, conjunto de juguetes."
857,BK,SpongeBob SquarePants: SpongeBob vs The Big One,2009,9.00,"Kids Meal de Burger King (2009) - SpongeBob SquarePants: SpongeBob vs The Big One, conjunto de juguetes."
858,BK,Star Trek,2009,9.00,"Kids Meal de Burger King (2009) - Star Trek, conjunto de juguetes."
859,BK,Pokémon Platinum TCG,2009,9.00,"Kids Meal de Burger King (2009) - Pokémon Platinum TCG, conjunto de juguetes."
860,BK,Transformers: Revenge of the Fallen,2009,9.00,"Kids Meal de Burger King (2009) - Transformers: Revenge of the Fallen, conjunto de juguetes."
861,BK,G.I. Joe: The Rise of Cobra,2009,9.00,"Kids Meal de Burger King (2009) - G.I. Joe: The Rise of Cobra, conjunto de juguetes."
862,BK,The Dangerous Book for Boys/The Daring Book for Girls,2009,9.00,Kids Meal de Burger King (2009) - The Dangerous Book for Boys/The Daring Book for Girls.
863,BK,Cloudy with a Chance of Meatballs,2009,9.00,"Kids Meal de Burger King (2009) - Cloudy with a Chance of Meatballs, conjunto de juguetes."
864,BK,SpongeBob's Truth or Square,2009,9.00,"Kids Meal de Burger King (2009) - SpongeBob's Truth or Square, conjunto de juguetes."
865,BK,Planet 51,2009,9.00,"Kids Meal de Burger King (2009) - Planet 51, conjunto de juguetes."
866,BK,The Super Hero Squad Show / FurReal Friends,2009,9.00,"Kids Meal de Burger King (2009) - The Super Hero Squad Show / FurReal Friends, conjunto de juguetes."
867,BK,Hoodwinked Too! Hood vs. Evil,2010,7.50,"Kids Meal de Burger King (2010) - Hoodwinked Too! Hood vs. Evil, conjunto de juguetes."
868,BK,The Spectacular Spider,2010,7.50,"Kids Meal de Burger King (2010) - The Spectacular Spider, conjunto de juguetes."
869,BK,Tony Stewart 14 / Pinkalicious,2010,7.50,"Kids Meal de Burger King (2010) - Tony Stewart 14 / Pinkalicious, conjunto de juguetes."
870,BK,SpongeBob SquarePants: SpongeBob's Last Stand,2010,7.50,"Kids Meal de Burger King (2010) - SpongeBob SquarePants: SpongeBob's Last Stand, conjunto de juguetes."
871,BK,Iron Man 2,2010,7.50,"Kids Meal de Burger King (2010) - Iron Man 2, conjunto de juguetes."
872,BK,Marmaduke,2010,7.50,"Kids Meal de Burger King (2010) - Marmaduke, conjunto de juguetes."
873,BK,The Twilight Saga: Eclipse,2010,7.50,"Kids Meal de Burger King (2010) - The Twilight Saga: Eclipse, conjunto de juguetes."
874,BK,Cats & Dogs: The Revenge of Kitty Galore,2010,7.50,"Kids Meal de Burger King (2010) - Cats & Dogs: The Revenge of Kitty Galore, conjunto de juguetes."
875,BK,WWE / Moxie Girlz,2010,7.50,"Kids Meal de Burger King (2010) - WWE / Moxie Girlz, conjunto de juguetes."
876,BK,Legends of the Guardians: Owls of Ga'Hoole,2010,7.50,"Kids Meal de Burger King (2010) - Legends of the Guardians: Owls of Ga'Hoole, conjunto de juguetes."
877,BK,Prehistoric Pets / Stardoll,2010,7.50,"Kids Meal de Burger King (2010) - Prehistoric Pets / Stardoll, conjunto de juguetes."
878,BK,Xbox Kinectimals,2010,7.50,"Kids Meal de Burger King (2010) - Xbox Kinectimals, conjunto de juguetes."
879,BK,Zhu,2010,7.50,"Kids Meal de Burger King (2010) - Zhu, conjunto de juguetes."
880,BK,Gulliver's Travels,2010,7.50,"Kids Meal de Burger King (2010) - Gulliver's Travels, conjunto de juguetes."
881,BK,SpongeBob SquarePants: Legends of Bikini Bottom,2011,7.50,"Kids Meal de Burger King (2011) - SpongeBob SquarePants: Legends of Bikini Bottom, conjunto de juguetes."
882,BK,Hasbro Family Game Night,2011,7.50,"Kids Meal de Burger King (2011) - Hasbro Family Game Night, conjunto de juguetes."
883,BK,Rango,2011,7.50,"Kids Meal de Burger King (2011) - Rango, conjunto de juguetes."
884,BK,Hop,2011,7.50,"Kids Meal de Burger King (2011) - Hop, conjunto de juguetes."
885,BK,Thor,2011,7.50,"Kids Meal de Burger King (2011) - Thor, conjunto de juguetes."
886,BK,Transformers: Dark of the Moon,2011,7.50,"Kids Meal de Burger King (2011) - Transformers: Dark of the Moon, conjunto de juguetes."
887,BK,Nerf Super Soaker,2011,7.50,"Kids Meal de Burger King (2011) - Nerf Super Soaker, conjunto de juguetes."
888,BK,Paper Jamz,2011,7.50,"Kids Meal de Burger King (2011) - Paper Jamz, conjunto de juguetes."
889,BK,The Simpsons Treehouse of Horror,2011,7.50,"Kids Meal de Burger King (2011) - The Simpsons Treehouse of Horror, conjunto de juguetes."
890,BK,SpongeBob's Runaway Roadtrip,2011,7.50,"Kids Meal de Burger King (2011) - SpongeBob's Runaway Roadtrip, conjunto de juguetes."
891,BK,Happy Feet 2,2011,7.50,"Kids Meal de Burger King (2011) - Happy Feet 2, conjunto de juguetes."
892,BK,Carnival,2011,7.50,"Kids Meal de Burger King (2011) - Carnival, conjunto de juguetes."
893,BK,Big Miracle,2012,7.50,"Kids Meal de Burger King (2012) - Big Miracle, conjunto de juguetes."
894,BK,Hasbro Family Game Night,2012,7.50,"Kids Meal de Burger King (2012) - Hasbro Family Game Night, conjunto de juguetes."
895,BK,Monster Jam/ Pinkalicious,2012,7.50,"Kids Meal de Burger King (2012) - Monster Jam/ Pinkalicious, conjunto de juguetes."
896,BK,Discovery Kids,2012,7.50,"Kids Meal de Burger King (2012) - Discovery Kids, conjunto de juguetes."
897,BK,Mattel Games,2012,7.50,"Kids Meal de Burger King (2012) - Mattel Games, conjunto de juguetes."
898,BK,Wii U Super Mario Bros.,2012,7.50,"Kids Meal de Burger King (2012) - Wii U Super Mario Bros., conjunto de juguetes."
899,BK,Kidz Bop,2012,7.50,"Kids Meal de Burger King (2012) - Kidz Bop, conjunto de juguetes."
900,BK,Discovery Kids Space,2013,7.50,"Kids Meal de Burger King (2013) - Discovery Kids Space, conjunto de juguetes."
901,BK,Cut the Rope: Time Travel,2013,7.50,"Kids Meal de Burger King (2013) - Cut the Rope: Time Travel, conjunto de juguetes."
902,BK,Jurassic Park,2013,7.50,"Kids Meal de Burger King (2013) - Jurassic Park, conjunto de juguetes."
903,BK,The Jungle Book,2013,7.50,Kids Meal de Burger King (2013) - The Jungle Book.
904,BK,Beyblade/Care Bears,2013,7.50,"Kids Meal de Burger King (2013) - Beyblade/Care Bears, conjunto de juguetes."
905,BK,The Simpsons Super Heroes,2013,7.50,"Kids Meal de Burger King (2013) - The Simpsons Super Heroes, conjunto de juguetes."
906,BK,Matchbox/Polly Pocket,2013,7.50,"Kids Meal de Burger King (2013) - Matchbox/Polly Pocket, conjunto de juguetes."
907,BK,Pac,2014,7.50,"Kids Meal de Burger King (2014) - Pac, conjunto de juguetes."
908,BK,Ice Age,2014,7.50,"Kids Meal de Burger King (2014) - Ice Age, conjunto de juguetes."
909,BK,Rio 2,2014,7.50,"Kids Meal de Burger King (2014) - Rio 2, conjunto de juguetes."
910,BK,Tom and Jerry,2014,7.50,"Kids Meal de Burger King (2014) - Tom and Jerry, conjunto de juguetes."
911,BK,The Jungle Book,2014,7.50,Kids Meal de Burger King (2014) - The Jungle Book.
912,BK,Dolphin Tale 2,2014,7.50,"Kids Meal de Burger King (2014) - Dolphin Tale 2, conjunto de juguetes."
913,BK,Strawberry Shortcake/G.I. Joe,2014,7.50,"Kids Meal de Burger King (2014) - Strawberry Shortcake/G.I. Joe, conjunto de juguetes."
914,BK,Angry Birds Stella/Angry Birds Go!,2015,6.00,"Kids Meal de Burger King (2015) - Angry Birds Stella/Angry Birds Go!, conjunto de juguetes."
915,BK,NCAA Basketball,2015,6.00,"Kids Meal de Burger King (2015) - NCAA Basketball, conjunto de juguetes."
916,BK,Lalaloopsy/Slugterra,2015,6.00,"Kids Meal de Burger King (2015) - Lalaloopsy/Slugterra, conjunto de juguetes."
917,BK,Scooby,2015,6.00,"Kids Meal de Burger King (2015) - Scooby, conjunto de juguetes."
918,BK,The Simpsons: Back to School,2015,6.00,"Kids Meal de Burger King (2015) - The Simpsons: Back to School, conjunto de juguetes."
919,BK,Plants vs. Zombies,2015,6.00,"Kids Meal de Burger King (2015) - Plants vs. Zombies, conjunto de juguetes."
920,BK,Teen Titans Go!,2015,6.00,"Kids Meal de Burger King (2015) - Teen Titans Go!, conjunto de juguetes."
921,BK,Garfield,2016,6.00,"Kids Meal de Burger King (2016) - Garfield, conjunto de juguetes."
922,BK,DC Super Friends,2016,6.00,"Kids Meal de Burger King (2016) - DC Super Friends, conjunto de juguetes."
923,BK,The Penguins of Madagascar,2016,6.00,"Kids Meal de Burger King (2016) - The Penguins of Madagascar, conjunto de juguetes."
924,BK,Kung Fu Panda 3,2016,6.00,"Kids Meal de Burger King (2016) - Kung Fu Panda 3, conjunto de juguetes."
925,BK,Kubo and the Two Strings,2016,6.00,"Kids Meal de Burger King (2016) - Kubo and the Two Strings, conjunto de juguetes."
926,BK,Dragons: Race to the Edge,2016,6.00,"Kids Meal de Burger King (2016) - Dragons: Race to the Edge, conjunto de juguetes."
927,BK,The Secret Life of Pets,2016,6.00,"Kids Meal de Burger King (2016) - The Secret Life of Pets, conjunto de juguetes."
928,BK,Trolls,2017,6.00,"Kids Meal de Burger King (2017) - Trolls, conjunto de juguetes."
929,BK,Voltron: Legendary Defender/Care Bears,2017,6.00,"Kids Meal de Burger King (2017) - Voltron: Legendary Defender/Care Bears, conjunto de juguetes."
930,BK,Angry Birds,2017,6.00,"Kids Meal de Burger King (2017) - Angry Birds, conjunto de juguetes."
931,BK,Smurfs: The Lost Village,2017,6.00,"Kids Meal de Burger King (2017) - Smurfs: The Lost Village, conjunto de juguetes."
932,BK,Max Steel/Monster High,2017,6.00,"Kids Meal de Burger King (2017) - Max Steel/Monster High, conjunto de juguetes."
933,BK,Sherlock Gnomes,2017,6.00,"Kids Meal de Burger King (2017) - Sherlock Gnomes, conjunto de juguetes."
934,BK,Skylanders Academy/Mysticons,2018,6.00,"Kids Meal de Burger King (2018) - Skylanders Academy/Mysticons, conjunto de juguetes."
935,BK,Justice League Action,2018,6.00,"Kids Meal de Burger King (2018) - Justice League Action, conjunto de juguetes."
936,BK,Nerf,2018,6.00,"Kids Meal de Burger King (2018) - Nerf, conjunto de juguetes."
937,BK,Power Rangers / Miraculous,2018,6.00,"Kids Meal de Burger King (2018) - Power Rangers / Miraculous, conjunto de juguetes."
938,BK,Super Monsters,2018,6.00,"Kids Meal de Burger King (2018) - Super Monsters, conjunto de juguetes."
939,BK,Hotel Transylvania 3,2018,6.00,"Kids Meal de Burger King (2018) - Hotel Transylvania 3, conjunto de juguetes."
940,BK,Aquaman,2018,6.00,"Kids Meal de Burger King (2018) - Aquaman, conjunto de juguetes."
941,BK,Rabbids,2019,6.00,"Kids Meal de Burger King (2019) - Rabbids, conjunto de juguetes."
942,BK,Pokémon: Detective Pikachu,2019,6.00,"Kids Meal de Burger King (2019) - Pokémon: Detective Pikachu, conjunto de juguetes."
943,BK,Beyblade Burst/The Powerpuff Girls,2019,6.00,"Kids Meal de Burger King (2019) - Beyblade Burst/The Powerpuff Girls, conjunto de juguetes."
944,BK,Transformers Cyberverse/My Little Pony,2019,6.00,"Kids Meal de Burger King (2019) - Transformers Cyberverse/My Little Pony, conjunto de juguetes."
945,BK,Emoji,2019,6.00,"Kids Meal de Burger King (2019) - Emoji, conjunto de juguetes."
946,BK,The Secret Life of Pets 2,2019,6.00,"Kids Meal de Burger King (2019) - The Secret Life of Pets 2, conjunto de juguetes."
947,BK,Feisty Pets,2020,6.00,"Kids Meal de Burger King (2020) - Feisty Pets, conjunto de juguetes."
948,BK,You Can Be Anything Barbie/Hot Wheels,2020,6.00,"Kids Meal de Burger King (2020) - You Can Be Anything Barbie/Hot Wheels, conjunto de juguetes."
949,BK,Crayola,2020,6.00,"Kids Meal de Burger King (2020) - Crayola, conjunto de juguetes."
950,BK,Wonder Woman,2020,6.00,"Kids Meal de Burger King (2020) - Wonder Woman, conjunto de juguetes."
951,BK,Nerf,2020,6.00,"Kids Meal de Burger King (2020) - Nerf, conjunto de juguetes."
952,BK,King Jr. Art Cards Pack,2020,6.00,"Kids Meal de Burger King (2020) - King Jr. Art Cards Pack, conjunto de juguetes."
953,BK,The Croods: A New Age,2020,6.00,"Kids Meal de Burger King (2020) - The Croods: A New Age, conjunto de juguetes."
954,BK,Nintendo Switch,2021,6.00,"Kids Meal de Burger King (2021) - Nintendo Switch, conjunto de juguetes."
955,BK,Justice League,2021,6.00,"Kids Meal de Burger King (2021) - Justice League, conjunto de juguetes."
956,BK,Angry Birds,2021,6.00,"Kids Meal de Burger King (2021) - Angry Birds, conjunto de juguetes."
957,BK,Scholastic Books,2021,6.00,Kids Meal de Burger King (2021) - Scholastic Books.
958,BK,Trolls: Trollstopia,2021,6.00,"Kids Meal de Burger King (2021) - Trolls: Trollstopia, conjunto de juguetes."
959,BK,The SpongeBob Movie: Sponge on the Run,2021,6.00,"Kids Meal de Burger King (2021) - The SpongeBob Movie: Sponge on the Run, conjunto de juguetes."
960,BK,Animal Planet,2021,6.00,"Kids Meal de Burger King (2021) - Animal Planet, conjunto de juguetes."
961,BK,Mattel Games,2022,6.00,"Kids Meal de Burger King (2022) - Mattel Games, conjunto de juguetes."
962,BK,Miraculous,2022,6.00,"Kids Meal de Burger King (2022) - Miraculous, conjunto de juguetes."
963,BK,Peanuts,2022,6.00,"Kids Meal de Burger King (2022) - Peanuts, conjunto de juguetes."
964,BK,Barbie/Hot Wheels,2022,6.00,"Kids Meal de Burger King (2022) - Barbie/Hot Wheels, conjunto de juguetes."
965,BK,Justice League,2022,6.00,"Kids Meal de Burger King (2022) - Justice League, conjunto de juguetes."
966,BK,Subway Surfers,2022,6.00,"Kids Meal de Burger King (2022) - Subway Surfers, conjunto de juguetes."
967,BK,Crayola,2022,6.00,"Kids Meal de Burger King (2022) - Crayola, conjunto de juguetes."
968,BK,The Smurfs,2022,6.00,"Kids Meal de Burger King (2022) - The Smurfs, conjunto de juguetes."
969,BK,Emoji Soccer,2023,6.00,"Kids Meal de Burger King (2023) - Emoji Soccer, conjunto de juguetes."
970,BK,Sonic the Hedgehog,2023,6.00,"Kids Meal de Burger King (2023) - Sonic the Hedgehog, conjunto de juguetes."
971,BK,Spider,2023,6.00,"Kids Meal de Burger King (2023) - Spider, conjunto de juguetes."
972,BK,Warner Bros 100th Anniversary,2023,6.00,"Kids Meal de Burger King (2023) - Warner Bros 100th Anniversary, conjunto de juguetes."
973,BK,Various reruns,2023,6.00,"Kids Meal de Burger King (2023) - Various reruns, conjunto de juguetes."
974,BK,PAW Patrol: The Mighty Movie,2023,6.00,"Kids Meal de Burger King (2023) - PAW Patrol: The Mighty Movie, conjunto de juguetes."
975,BK,Batwheels,2023,6.00,"Kids Meal de Burger King (2023) - Batwheels, conjunto de juguetes."
976,BK,Miraculous: Tales of Ladybug and Cat Noir,2024,6.00,"Kids Meal de Burger King (2024) - Miraculous: Tales of Ladybug and Cat Noir, conjunto de juguetes."
977,BK,Kung Fu Panda 4,2024,6.00,"Kids Meal de Burger King (2024) - Kung Fu Panda 4, conjunto de juguetes."
978,BK,Tom and Jerry,2024,6.00,"Kids Meal de Burger King (2024) - Tom and Jerry, conjunto de juguetes."
979,BK,The Garfield Movie,2024,6.00,"Kids Meal de Burger King (2024) - The Garfield Movie, conjunto de juguetes."
980,BK,DC Justice League Statues,2024,6.00,"Kids Meal de Burger King (2024) - DC Justice League Statues, conjunto de juguetes."
981,BK,Transformers One,2024,6.00,"Kids Meal de Burger King (2024) - Transformers One, conjunto de juguetes."
982,BK,The Addams Family,2024,6.00,"Kids Meal de Burger King (2024) - The Addams Family, conjunto de juguetes."
983,BK,Barbie/Hot Wheels,2024,6.00,"Kids Meal de Burger King (2024) - Barbie/Hot Wheels, conjunto de juguetes."
984,BK,The Smurfs,2025,6.00,"Kids Meal de Burger King (2025) - The Smurfs, conjunto de juguetes."
985,BK,DreamWorks Keyclips,2025,6.00,"Kids Meal de Burger King (2025) - DreamWorks Keyclips, conjunto de juguetes."
986,BK,Peppa Pig,2025,6.00,"Kids Meal de Burger King (2025) - Peppa Pig, conjunto de juguetes."
987,BK,How to Train Your Dragon,2025,6.00,"Kids Meal de Burger King (2025) - How to Train Your Dragon, conjunto de juguetes."
988,BK,Naruto,2025,6.00,"Kids Meal de Burger King (2025) - Naruto, conjunto de juguetes."
989,BK,Squeeze Racers,2025,6.00,"Kids Meal de Burger King (2025) - Squeeze Racers, conjunto de juguetes."
990,BK,Scooby Doo and the Haunted Headless Horseman,2025,6.00,"Kids Meal de Burger King (2025) - Scooby Doo and the Haunted Headless Horseman, conjunto de juguetes."
991,BK,The SpongeBob Movie: Search for SquarePants,2025,6.00,"Kids Meal de Burger King (2025) - The SpongeBob Movie: Search for SquarePants, conjunto de juguetes."
992,BK,Yo Gabba GabbaLand!,2026,6.00,"Kids Meal de Burger King (2026) - Yo Gabba GabbaLand!, conjunto de juguetes."
